,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
1467,1150020,1,2018-02-23,Not Available,1804464,53,2509,5,USD,Female,Barbara York,Great Falls,MT,Montana,59401,United States,North America,1943-12-12,2018-02-23,USD,1.0,Contoso Original K1m Li-Ion Standard Battery E170 Black,Contoso,Black,2.07,4.06,505,Cell phones Accessories,5,Cell phones,1260.0,2012-06-06
1468,1150020,2,2018-02-23,Not Available,1804464,53,1217,3,USD,Female,Barbara York,Great Falls,MT,Montana,59401,United States,North America,1943-12-12,2018-02-23,USD,1.0,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,Fabrikam,Black,255.68,556.0,405,Camcorders,4,Cameras and camcorders,1260.0,2012-06-06
1469,1151001,1,2018-02-24,Not Available,1507400,45,1601,8,USD,Male,Walter Burdette,Meriden,CT,Connecticut,6450,United States,North America,1995-02-06,2018-02-24,USD,1.0,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2007-07-08
1470,1151001,2,2018-02-24,Not Available,1507400,45,2188,7,USD,Male,Walter Burdette,Meriden,CT,Connecticut,6450,United States,North America,1995-02-06,2018-02-24,USD,1.0,Fabrikam Coffee Maker 12C M100 Gold,Fabrikam,Gold,204.64,445.0,805,Coffee Machines,8,Home Appliances,2000.0,2007-07-08
1471,1151003,1,2018-02-24,Not Available,598454,24,458,3,EUR,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26,2018-02-24,EUR,0.8131,WWI Desktop PC1.80 E1800 White,Wide World Importers,White,117.21,229.9,303,Desktops,3,Computers,1855.0,2012-12-15
1472,1151003,2,2018-02-24,Not Available,598454,24,1654,1,EUR,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26,2018-02-24,EUR,0.8131,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
1473,1151004,1,2018-02-24,Not Available,1543325,57,1690,1,USD,Female,Marlene Merritt,Albuquerque,NM,New Mexico,87102,United States,North America,2000-07-16,2018-02-24,USD,1.0,SV Hand Games for Office worker L28 Yellow,Southridge Video,Yellow,5.63,16.99,701,Boxed Games,7,Games and Toys,1645.0,2010-06-03
1474,1151004,2,2018-02-24,Not Available,1543325,57,1201,4,USD,Female,Marlene Merritt,Albuquerque,NM,New Mexico,87102,United States,North America,2000-07-16,2018-02-24,USD,1.0,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,Fabrikam,Grey,330.99,999.0,405,Camcorders,4,Cameras and camcorders,1645.0,2010-06-03
1475,1151004,3,2018-02-24,Not Available,1543325,57,975,4,USD,Female,Marlene Merritt,Albuquerque,NM,New Mexico,87102,United States,North America,2000-07-16,2018-02-24,USD,1.0,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum,Pink,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,1645.0,2010-06-03
1476,1151021,1,2018-02-24,Not Available,856525,33,438,1,EUR,Male,Mikail Halman,Feanwâlden,FR,Friesland,9269 WE,Netherlands,Europe,1965-05-29,2018-02-24,EUR,0.8131,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers,1540.0,2015-12-09
1477,1151039,1,2018-02-24,Not Available,892786,33,591,5,EUR,Female,Frida Welman,Haulerwijk,FR,Friesland,8433 PJ,Netherlands,Europe,1986-02-21,2018-02-24,EUR,0.8131,Contoso Projector 480p M480 White,Contoso,White,116.75,229.0,305,Projectors & Screens,3,Computers,1540.0,2015-12-09
1478,1151039,2,2018-02-24,Not Available,892786,33,2154,1,EUR,Female,Frida Welman,Haulerwijk,FR,Friesland,8433 PJ,Netherlands,Europe,1986-02-21,2018-02-24,EUR,0.8131,Adventure Works Coffee Maker 12C M100 White,Adventure Works,White,204.64,445.0,805,Coffee Machines,8,Home Appliances,1540.0,2015-12-09
1479,1151039,3,2018-02-24,Not Available,892786,33,455,5,EUR,Female,Frida Welman,Haulerwijk,FR,Friesland,8433 PJ,Netherlands,Europe,1986-02-21,2018-02-24,EUR,0.8131,WWI Desktop PC2.33 X2330 White,Wide World Importers,White,304.48,919.0,303,Desktops,3,Computers,1540.0,2015-12-09
1480,1151043,1,2018-02-24,Not Available,480516,24,292,2,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-02-24,EUR,0.8131,SV Car Video LCD7W M7080 Black,Southridge Video,Black,229.93,500.0,205,Car Video,2,TV and Video,1855.0,2012-12-15
1481,1151043,2,2018-02-24,Not Available,480516,24,1708,1,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-02-24,EUR,0.8131,MGS Collector's M160,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,1855.0,2012-12-15
1482,1151043,3,2018-02-24,Not Available,480516,24,1456,4,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-02-24,EUR,0.8131,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones,1855.0,2012-12-15
1483,1152003,1,2018-02-25,Not Available,165032,6,113,10,AUD,Female,Anna Read,KWEDA,WA,Western Australia,6306,Australia,Australia,1997-07-18,2018-02-25,AUD,1.2782,WWI Wireless Transmitter and Bluetooth Headphones X250 White,Wide World Importers,White,82.83,249.99,106,Bluetooth Headphones,1,Audio,2000.0,2010-01-01
1484,1153011,1,2018-02-26,Not Available,1585,5,424,7,AUD,Female,Anna Hallstrom,GREEN LAKE,VIC,Victoria,3401,Australia,Australia,1990-08-12,2018-02-26,AUD,1.2752,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers,2000.0,2015-12-09
1485,1153013,1,2018-02-26,Not Available,591374,24,1653,1,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2018-02-26,EUR,0.8117,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
1486,1153013,2,2018-02-26,Not Available,591374,24,445,3,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2018-02-26,EUR,0.8117,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559.0,303,Desktops,3,Computers,1855.0,2012-12-15
1487,1153013,3,2018-02-26,Not Available,591374,24,1121,3,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2018-02-26,EUR,0.8117,"Fabrikam SLR Camera 35"" X358 Silver Grey",Fabrikam,Silver Grey,144.52,436.2,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
1488,1155013,1,2018-02-28,Not Available,165032,6,1735,7,AUD,Female,Anna Read,KWEDA,WA,Western Australia,6306,Australia,Australia,1997-07-18,2018-02-28,AUD,1.2803,MGS Flight Simulator 2004: A Century of Flight E111,Tailspin Toys,Black,14.28,28.0,702,Download Games,7,Games and Toys,2000.0,2010-01-01
1489,1155013,2,2018-02-28,Not Available,165032,6,1570,3,AUD,Female,Anna Read,KWEDA,WA,Western Australia,6306,Australia,Australia,1997-07-18,2018-02-28,AUD,1.2803,The Phone Company PDA Palm 4.7 inch L850 White,The Phone Company,White,131.87,398.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2010-01-01
1490,1155013,3,2018-02-28,Not Available,165032,6,2111,2,AUD,Female,Anna Read,KWEDA,WA,Western Australia,6306,Australia,Australia,1997-07-18,2018-02-28,AUD,1.2803,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,804,Water Heaters,8,Home Appliances,2000.0,2010-01-01
1491,1155013,4,2018-02-28,Not Available,165032,6,105,2,AUD,Female,Anna Read,KWEDA,WA,Western Australia,6306,Australia,Australia,1997-07-18,2018-02-28,AUD,1.2803,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Pink,52.88,115.0,106,Bluetooth Headphones,1,Audio,2000.0,2010-01-01
1492,1155014,1,2018-02-28,Not Available,589984,19,1208,7,EUR,Male,Tom Koertig,Berlin Wedding,BE,Berlin,13409,Germany,Europe,1939-10-04,2018-02-28,EUR,0.8187,Fabrikam Business Videographer 1'' 25mm M600 Grey,Fabrikam,Grey,409.28,890.0,405,Camcorders,4,Cameras and camcorders,1295.0,2015-04-04
1493,1155016,1,2018-02-28,Not Available,497839,27,1610,7,EUR,Female,Marina Austerlitz,Halberstadt,ST,Sachsen-Anhalt,38804,Germany,Europe,1969-11-22,2018-02-28,EUR,0.8187,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-08-08
1494,1161002,1,2018-03-06,Not Available,1367366,45,69,2,USD,Male,Ronald Taylor,East Hartford,CT,Connecticut,6108,United States,North America,1968-07-01,2018-03-06,USD,1.0,NT Bluetooth Stereo Headphones E52 Pink,Northwind Traders,Pink,13.1,25.69,106,Bluetooth Headphones,1,Audio,2000.0,2007-07-08
1495,1161009,1,2018-03-06,Not Available,1042,5,72,1,AUD,Male,Aidan Pankhurst,TAWONGA SOUTH,VIC,Victoria,3698,Australia,Australia,1965-11-19,2018-03-06,AUD,1.2763,NT Wireless Bluetooth Stereo Headphones E102 Blue,Northwind Traders,Blue,22.05,47.95,106,Bluetooth Headphones,1,Audio,2000.0,2015-12-09
1496,1161009,2,2018-03-06,Not Available,1042,5,416,1,AUD,Male,Aidan Pankhurst,TAWONGA SOUTH,VIC,Victoria,3698,Australia,Australia,1965-11-19,2018-03-06,AUD,1.2763,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,969.0,303,Desktops,3,Computers,2000.0,2015-12-09
1497,1161009,3,2018-03-06,Not Available,1042,5,1397,4,AUD,Male,Aidan Pankhurst,TAWONGA SOUTH,VIC,Victoria,3698,Australia,Australia,1965-11-19,2018-03-06,AUD,1.2763,Contoso Phone System Accessory Handset with Charger M308 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,2000.0,2015-12-09
1498,1161011,1,2018-03-06,Not Available,1402096,55,1055,1,USD,Female,Rina Pellot,Las Vegas,NV,Nevada,89101,United States,North America,1986-04-17,2018-03-06,USD,1.0,"A. Datum SLR Camera 35"" M358 Grey",A. Datum,Grey,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2009-12-15
1499,1161011,2,2018-03-06,Not Available,1402096,55,1602,1,USD,Female,Rina Pellot,Las Vegas,NV,Nevada,89101,United States,North America,1986-04-17,2018-03-06,USD,1.0,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Black,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2009-12-15
1500,1161011,3,2018-03-06,Not Available,1402096,55,430,2,USD,Female,Rina Pellot,Las Vegas,NV,Nevada,89101,United States,North America,1986-04-17,2018-03-06,USD,1.0,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers,2000.0,2009-12-15
1501,1163000,1,2018-03-08,Not Available,1863578,59,294,5,USD,Female,Marivel Eberhart,Eugene,OR,Oregon,97401,United States,North America,1959-08-08,2018-03-08,USD,1.0,SV Car Video TFT7 M7000 Black,Southridge Video,Black,152.44,299.0,205,Car Video,2,TV and Video,2000.0,2012-08-08
1502,1163000,2,2018-03-08,Not Available,1863578,59,78,3,USD,Female,Marivel Eberhart,Eugene,OR,Oregon,97401,United States,North America,1959-08-08,2018-03-08,USD,1.0,NT Wireless Bluetooth Stereo Headphones E302 Silver,Northwind Traders,Silver,18.65,40.55,106,Bluetooth Headphones,1,Audio,2000.0,2012-08-08
1503,1163007,1,2018-03-08,Not Available,1877836,50,1423,1,USD,Female,Isabelle Harris,Wichita,KS,Kansas,67202,United States,North America,1973-06-08,2018-03-08,USD,1.0,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,2000.0,2008-03-06
1504,1163007,2,2018-03-08,Not Available,1877836,50,498,1,USD,Female,Isabelle Harris,Wichita,KS,Kansas,67202,United States,North America,1973-06-08,2018-03-08,USD,1.0,Adventure Works LCD17W E203 Black,Adventure Works,Black,65.77,129.0,304,Monitors,3,Computers,2000.0,2008-03-06
1505,1163007,3,2018-03-08,Not Available,1877836,50,1945,5,USD,Female,Isabelle Harris,Wichita,KS,Kansas,67202,United States,North America,1973-06-08,2018-03-08,USD,1.0,Litware Refrigerator 24.7CuFt X980 Brown,Litware,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances,2000.0,2008-03-06
1506,1164011,1,2018-03-09,Not Available,1719794,53,1295,3,USD,Male,Robert Conley,Glendive,MT,Montana,59330,United States,North America,1959-07-03,2018-03-09,USD,1.0,Contoso Telephoto Conversion Lens X400 Black,Contoso,Black,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1260.0,2012-06-06
1507,1164011,2,2018-03-09,Not Available,1719794,53,1417,3,USD,Male,Robert Conley,Glendive,MT,Montana,59330,United States,North America,1959-07-03,2018-03-09,USD,1.0,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,1260.0,2012-06-06
1508,1164011,3,2018-03-09,Not Available,1719794,53,46,2,USD,Male,Robert Conley,Glendive,MT,Montana,59330,United States,North America,1959-07-03,2018-03-09,USD,1.0,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,White,76.45,149.95,104,Recording Pen,1,Audio,1260.0,2012-06-06
1509,1167005,1,2018-03-12,Not Available,1715326,65,357,3,USD,Male,Jeffrey Rothermel,Lewisburg,WV,West Virginia,24901,United States,North America,1935-04-28,2018-03-12,USD,1.0,Fabrikam Laptop14.1 E4101 Red,Fabrikam,Red,168.24,330.0,301,Laptops,3,Computers,1785.0,2012-01-01
1510,1169004,1,2018-03-14,Not Available,1982066,63,53,1,USD,Female,Maarit Möttölä,Ogden,UT,Utah,84401,United States,North America,1962-06-15,2018-03-14,USD,1.0,WWI 4GB Video Recording Pen X200 Black,Wide World Importers,Black,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2008-03-06
1511,1169012,1,2018-03-14,Not Available,1738306,43,88,2,USD,Male,Paul Dell,Chignik,AK,Alaska,99564,United States,North America,1962-07-30,2018-03-14,USD,1.0,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,1190.0,2015-01-01
1512,1169012,3,2018-03-14,Not Available,1738306,43,2087,5,USD,Male,Paul Dell,Chignik,AK,Alaska,99564,United States,North America,1962-07-30,2018-03-14,USD,1.0,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,363.75,791.0,804,Water Heaters,8,Home Appliances,1190.0,2015-01-01
1513,1169012,4,2018-03-14,Not Available,1738306,43,172,10,USD,Male,Paul Dell,Chignik,AK,Alaska,99564,United States,North America,1962-07-30,2018-03-14,USD,1.0,SV 22xDVD X680 Black,Southridge Video,Black,55.99,169.0,202,VCD & DVD,2,TV and Video,1190.0,2015-01-01
1514,1170003,1,2018-03-15,Not Available,213157,8,48,3,CAD,Male,Thomas Knox,St John's,NL,Newfoundland and Labrador,A1A 5E8,Canada,North America,1949-05-10,2018-03-15,CAD,1.2985,WWI 1GB Pulse Smart pen E50 Silver,Wide World Importers,Silver,76.45,149.95,104,Recording Pen,1,Audio,2105.0,2014-07-02
1515,1170003,2,2018-03-15,Not Available,213157,8,2013,2,CAD,Male,Thomas Knox,St John's,NL,Newfoundland and Labrador,A1A 5E8,Canada,North America,1949-05-10,2018-03-15,CAD,1.2985,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Blue,220.64,665.94,803,Microwaves,8,Home Appliances,2105.0,2014-07-02
1516,1211002,1,2018-04-25,Not Available,1719794,53,1981,6,USD,Male,Robert Conley,Glendive,MT,Montana,59330,United States,North America,1959-07-03,2018-04-25,USD,1.0,Litware Refrigerator 19CuFt M760 Red,Litware,Red,413.42,899.0,802,Refrigerators,8,Home Appliances,1260.0,2012-06-06
1517,1211002,2,2018-04-25,Not Available,1719794,53,1983,3,USD,Male,Robert Conley,Glendive,MT,Montana,59330,United States,North America,1959-07-03,2018-04-25,USD,1.0,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,White,220.64,665.94,803,Microwaves,8,Home Appliances,1260.0,2012-06-06
1518,1217003,1,2018-05-01,Not Available,1571781,47,1586,3,USD,Male,Douglas Steward,Honolulu,HI,Hawaii,96813,United States,North America,1973-03-02,2018-05-01,USD,1.0,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1120.0,2015-04-04
1519,1217003,2,2018-05-01,Not Available,1571781,47,1592,2,USD,Male,Douglas Steward,Honolulu,HI,Hawaii,96813,United States,North America,1973-03-02,2018-05-01,USD,1.0,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Red,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1120.0,2015-04-04
1520,1218004,1,2018-05-02,Not Available,2065513,44,57,2,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Black,79.53,156.0,104,Recording Pen,1,Audio,2000.0,2010-06-03
1521,1218004,2,2018-05-02,Not Available,2065513,44,1706,1,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,SV Hand Games women M40 Silver,Southridge Video,Silver,4.08,8.88,701,Boxed Games,7,Games and Toys,2000.0,2010-06-03
1522,1218004,3,2018-05-02,Not Available,2065513,44,1469,7,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,2000.0,2010-06-03
1523,1218004,4,2018-05-02,Not Available,2065513,44,1554,1,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,The Phone Company,Silver,137.04,298.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2010-06-03
1524,1218004,5,2018-05-02,Not Available,2065513,44,590,4,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,Contoso Projector 720p M621 White,Contoso,White,459.4,999.0,305,Projectors & Screens,3,Computers,2000.0,2010-06-03
1525,1218004,6,2018-05-02,Not Available,2065513,44,1184,2,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,Fabrikam Business Videographer 1'' 25mm M600 White,Fabrikam,White,409.28,890.0,405,Camcorders,4,Cameras and camcorders,2000.0,2010-06-03
1526,1218004,7,2018-05-02,Not Available,2065513,44,1675,1,USD,Female,Faye Gibson,Jonesboro,AR,Arkansas,72401,United States,North America,1965-02-07,2018-05-02,USD,1.0,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,701,Boxed Games,7,Games and Toys,2000.0,2010-06-03
1527,1218013,1,2018-05-02,Not Available,65269,5,1655,6,AUD,Female,Scarlett Roach,BARWIDGEE,VIC,Victoria,3737,Australia,Australia,1941-01-24,2018-05-02,AUD,1.3315,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2015-12-09
1528,1218013,2,2018-05-02,Not Available,65269,5,1270,8,AUD,Female,Scarlett Roach,BARWIDGEE,VIC,Victoria,3737,Australia,Australia,1941-01-24,2018-05-02,AUD,1.3315,Contoso Lens Cap Keeper E314 Pink,Contoso,Pink,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2015-12-09
1529,1219009,1,2018-05-03,Not Available,541324,23,65,1,EUR,Male,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,20457,Germany,Europe,1991-10-10,2018-05-03,EUR,0.8339,WWI 2GB Spy Video Recorder Pen M300 Purple,Wide World Importers,Purple,83.24,181.0,104,Recording Pen,1,Audio,1365.0,2010-01-01
1530,1219009,2,2018-05-03,Not Available,541324,23,90,2,EUR,Male,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,20457,Germany,Europe,1991-10-10,2018-05-03,EUR,0.8339,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,Northwind Traders,Silver,49.69,149.99,106,Bluetooth Headphones,1,Audio,1365.0,2010-01-01
1531,1220013,1,2018-05-04,Not Available,1513100,65,1629,7,USD,Male,Charles Tiner,Bluefield,WV,West Virginia,24701,United States,North America,1938-12-26,2018-05-04,USD,1.0,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1785.0,2012-01-01
1532,1220013,2,2018-05-04,Not Available,1513100,65,349,1,USD,Male,Charles Tiner,Bluefield,WV,West Virginia,24701,United States,North America,1938-12-26,2018-05-04,USD,1.0,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers,1785.0,2012-01-01
1533,1220013,3,2018-05-04,Not Available,1513100,65,478,2,USD,Male,Charles Tiner,Bluefield,WV,West Virginia,24701,United States,North America,1938-12-26,2018-05-04,USD,1.0,Proseware LCD22W M2001 White,Proseware,White,224.97,679.0,304,Monitors,3,Computers,1785.0,2012-01-01
1534,1221020,1,2018-05-05,Not Available,1956193,54,2474,7,USD,Female,Annemari Mäki,Omaha,NE,Nebraska,68137,United States,North America,1993-04-18,2018-05-05,USD,1.0,Litware 20'' Weather-Shield Performance Box Fan E1601 White,Litware,White,15.29,29.99,808,Fans,8,Home Appliances,2000.0,2013-06-07
1535,1221020,2,2018-05-05,Not Available,1956193,54,1278,2,USD,Female,Annemari Mäki,Omaha,NE,Nebraska,68137,United States,North America,1993-04-18,2018-05-05,USD,1.0,Contoso General Soft Carrying Case E318 Blue,Contoso,Blue,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2013-06-07
