CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
513348,Female,Leonie Kaiser,Bernried,BY,Freistaat Bayern,82347,Germany,Europe,
513424,Female,Jana Baumgaertner,Augsburg,BY,Freistaat Bayern,86013,Germany,Europe,
513426,Female,Maria Schweizer,Niederndodeleben,ST,Sachsen-Anhalt,39165,Germany,Europe,
513501,Female,Franziska Schweitzer,Thannhausen,BY,Freistaat Bayern,86467,Germany,Europe,
513548,Male,Maik Thalberg,Zorneding,BY,Freistaat Bayern,85600,Germany,Europe,
514015,Female,Manuela Pabst,Basedow,SH,Schleswig-Holstein,21483,Germany,Europe,
514089,Female,Sara Klein,Marktredwitz,BY,Freistaat Bayern,95615,Germany,Europe,
514111,Female,Michelle Sankt,Aspenstedt,ST,Sachsen-Anhalt,38822,Germany,Europe,
514299,Male,Max Hertz,Klostermansfeld,ST,Sachsen-Anhalt,6305,Germany,Europe,
514540,Female,Leah Lemann,Hamburg Stellingen,HH,Hamburg,22529,Germany,Europe,
514685,Male,Leon Köhler,Ehweiler,RP,Rheinland-Pfalz,66871,Germany,Europe,
514912,Male,Erik Fruehauf,Traunstein,BY,Freistaat Bayern,83269,Germany,Europe,
515050,Male,Luca Klein,Weimar,TH,Freistaat Thüringen,99406,Germany,Europe,
515150,Male,Sven Bach,Mandern,RP,Rheinland-Pfalz,54429,Germany,Europe,
515527,Female,Doreen Propst,Brodersby,SH,Schleswig-Holstein,24398,Germany,Europe,
515976,Male,Leon Glockner,München,BY,Freistaat Bayern,81539,Germany,Europe,
516071,Female,Nicole Kluge,Schwabach,BY,Freistaat Bayern,91110,Germany,Europe,
516226,Male,Tom Fiedler,Surwold,NI,Niedersachsen,26903,Germany,Europe,
516256,Female,Ines Brandt,Planegg,BY,Freistaat Bayern,82144,Germany,Europe,
516324,Female,Yvonne Bosch,Hütten,RP,Rheinland-Pfalz,54673,Germany,Europe,
516442,Male,Philipp Krüger,Schmelz,TH,Freistaat Thüringen,66835,Germany,Europe,
516663,Male,Ulrich Lehmann,Reutlingen Burgholz,BW,Baden-Württemberg,72766,Germany,Europe,
516858,Female,Sabine Muench,Nordhalben,BY,Freistaat Bayern,96365,Germany,Europe,
516944,Male,Lukas Berg,Kühbach,BY,Freistaat Bayern,86555,Germany,Europe,
517158,Female,Maria Hahn,Lilienthal,NI,Niedersachsen,28865,Germany,Europe,
517276,Male,René Daecher,Rösrath,NW,Nordrhein-Westfalen,51503,Germany,Europe,
517515,Male,Mathias Brauer,Beiersdorf,SN,Freistaat Sachsen,2736,Germany,Europe,
517556,Female,Anna Osterhagen,Teistungen,TH,Freistaat Thüringen,37340,Germany,Europe,
517558,Female,Sabrina Schweizer,Nürnberg,BY,Freistaat Bayern,90234,Germany,Europe,
517561,Female,Andrea Drechsler,Wertheim,BW,Baden-Württemberg,97877,Germany,Europe,
517822,Female,Tanja Ackermann,Schauenstein,BY,Freistaat Bayern,95197,Germany,Europe,
517972,Female,Vanessa Wolf,Rathenow,BB,Brandenburg,14704,Germany,Europe,
517979,Male,Marko Osterhagen,Renningen,BW,Baden-Württemberg,71272,Germany,Europe,
518169,Female,Laura Gottschalk,Köthen,ST,Sachsen-Anhalt,6352,Germany,Europe,
518368,Female,Manuela Kappel,Viersen Helenabrunn,NW,Nordrhein-Westfalen,41748,Germany,Europe,
519237,Male,Jan Krueger,Bruck,BY,Freistaat Bayern,92432,Germany,Europe,
519361,Female,Sandra Brandt,Husum,SH,Schleswig-Holstein,25813,Germany,Europe,
519438,Female,Uta Koenig,Schermbeck,NW,Nordrhein-Westfalen,46514,Germany,Europe,
519586,Female,Susanne Wannemaker,Cottbus,BB,Brandenburg,3008,Germany,Europe,
519679,Male,Sebastian Hofmann,Fürth,BY,Freistaat Bayern,90704,Germany,Europe,
519726,Female,Marie Freitag,Neuburg,BY,Freistaat Bayern,86620,Germany,Europe,
519936,Male,Swen Faust,Grafrath,BY,Freistaat Bayern,82284,Germany,Europe,
520286,Female,Stefanie Hoch,Bad Kleinen,MV,Mecklenburg-Vorpommern,23996,Germany,Europe,
520626,Female,Vanessa Zimmermann,Dormagen Hackenbroich,NW,Nordrhein-Westfalen,41540,Germany,Europe,
520709,Male,Jens Schiffer,Bad Tennstedt,TH,Freistaat Thüringen,99954,Germany,Europe,
520831,Male,Tim Herrmann,Passau,BY,Freistaat Bayern,94008,Germany,Europe,
520991,Female,Antje Koehler,Ulm Mähringen,BW,Baden-Württemberg,89081,Germany,Europe,
521070,Male,Niklas Baader,Heiligenstadt,BY,Freistaat Bayern,91332,Germany,Europe,
521492,Male,Phillipp Weiß,Oberthulba,BY,Freistaat Bayern,97723,Germany,Europe,
521655,Female,Jessica Unger,Bergisch Gladbach Nußbaum,NW,Nordrhein-Westfalen,51467,Germany,Europe,
521700,Male,Mathias Baer,Tüßling,BY,Freistaat Bayern,84577,Germany,Europe,
521809,Female,Sophie Sanger,Hünxe,NW,Nordrhein-Westfalen,46569,Germany,Europe,
521839,Male,Jens Neumann,Siek,SH,Schleswig-Holstein,22962,Germany,Europe,
522159,Female,Lisa Thalberg,Heimbuchenthal,BY,Freistaat Bayern,63872,Germany,Europe,
522323,Female,Manuela Grunewald,Hamm,NW,Nordrhein-Westfalen,59069,Germany,Europe,
522334,Male,Sven Drescher,Gevenich,RP,Rheinland-Pfalz,56825,Germany,Europe,
522474,Male,Dieter Durr,Karlshausen,RP,Rheinland-Pfalz,54673,Germany,Europe,
522503,Female,Jessica Strauss,Karlsruhe Hohenwettersbach,BW,Baden-Württemberg,76227,Germany,Europe,
522542,Female,Juliane Eggers,Heilbronn Heilbronn,BW,Baden-Württemberg,74076,Germany,Europe,
522564,Female,Barbara Metzger,Lahn,NI,Niedersachsen,49757,Germany,Europe,
522581,Male,Dominik Schreiner,Adelsdorf,BY,Freistaat Bayern,91325,Germany,Europe,
522615,Female,Birgit Fink,Angelburg,HE,Hessen,35719,Germany,Europe,
522652,Male,Mathias Adler,Lünne,NI,Niedersachsen,48480,Germany,Europe,
522798,Female,Sophia Gruenewald,Obermichelbach,BY,Freistaat Bayern,90587,Germany,Europe,
522806,Male,René Fuerst,Bismark,ST,Sachsen-Anhalt,39629,Germany,Europe,
522923,Female,Katharina Eggers,München,BY,Freistaat Bayern,81456,Germany,Europe,
522945,Female,Klaudia Foerster,Wangerland,NI,Niedersachsen,26434,Germany,Europe,
522979,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,
523197,Female,Jennifer Himmel,Mörsdorf,RP,Rheinland-Pfalz,56290,Germany,Europe,
523379,Female,Andrea Feierabend,Berlin Buckow,BE,Berlin,12357,Germany,Europe,
523604,Male,Tom Amsel,Belg,RP,Rheinland-Pfalz,56858,Germany,Europe,
523615,Male,Felix Koertig,Ewighausen,RP,Rheinland-Pfalz,56244,Germany,Europe,
524021,Male,Kristian Schröder,Altenmarkt,BY,Freistaat Bayern,83350,Germany,Europe,
524042,Male,Felix Frankfurter,Bad Schwartau,SH,Schleswig-Holstein,23611,Germany,Europe,
524077,Male,Maximilian Wannemaker,Finnentrop,NW,Nordrhein-Westfalen,57413,Germany,Europe,
524394,Male,Sebastian Pfeiffer,Niebüll,SH,Schleswig-Holstein,25891,Germany,Europe,
524438,Female,Mandy Glockner,Altenburg,TH,Freistaat Thüringen,4590,Germany,Europe,
524697,Male,Torsten Schwartz,Staffelstein,BY,Freistaat Bayern,96225,Germany,Europe,
524848,Male,Mathias Herz,Kümmersbruck,BY,Freistaat Bayern,92243,Germany,Europe,
524890,Female,Andrea Pfeffer,Stuttgart Stammheim,BW,Baden-Württemberg,70437,Germany,Europe,
524920,Female,Heike Moeller,Eisenhüttenstadt,BB,Brandenburg,15873,Germany,Europe,
525115,Female,Johanna Abt,Boxberg,BW,Baden-Württemberg,97944,Germany,Europe,
525178,Female,Kristin Kluge,Kitzingen,BY,Freistaat Bayern,97306,Germany,Europe,
525298,Female,Tanja Müller,Handorf,NI,Niedersachsen,21447,Germany,Europe,
525719,Female,Franziska Kruger,Arnsgereuth,TH,Freistaat Thüringen,7318,Germany,Europe,
525739,Female,Jessika Neudorf,Horbach,RP,Rheinland-Pfalz,66851,Germany,Europe,
525835,Male,Robert Hofmann,Münstertal,BW,Baden-Württemberg,79244,Germany,Europe,
525859,Male,Ralf Kruger,Weidenberg,BY,Freistaat Bayern,95464,Germany,Europe,
526078,Male,Thomas Hartmann,Geroldsgrün,BY,Freistaat Bayern,95179,Germany,Europe,
526164,Female,Franziska Seiler,Zittau,SN,Freistaat Sachsen,2753,Germany,Europe,
526271,Male,Wolfgang Fischer,Schrozberg,BW,Baden-Württemberg,74575,Germany,Europe,
526411,Male,Lukas Krueger,Schwebheim,BY,Freistaat Bayern,97525,Germany,Europe,
526421,Male,Tobias Frankfurter,Böhmfeld,BY,Freistaat Bayern,85113,Germany,Europe,
526519,Male,Bernd Ackerman,Kronburg,BY,Freistaat Bayern,87758,Germany,Europe,
526547,Male,Dirk Seiler,Salzwedel,ST,Sachsen-Anhalt,29402,Germany,Europe,
526582,Female,Sara Gerber,Petershausen,BY,Freistaat Bayern,85238,Germany,Europe,
526851,Female,Jana König,Drage,NI,Niedersachsen,21423,Germany,Europe,
527183,Male,Wolfgang Herz,Waddeweitz,NI,Niedersachsen,29496,Germany,Europe,
527329,Female,Monika Seiler,Seifen,RP,Rheinland-Pfalz,57632,Germany,Europe,
527409,Male,Frank Bauer,Fischach,BY,Freistaat Bayern,86850,Germany,Europe,
527421,Female,Sophia Berg,Simbach,BY,Freistaat Bayern,84355,Germany,Europe,
527547,Male,Tobias Schröder,Rotthalmünster,BY,Freistaat Bayern,94090,Germany,Europe,
527586,Female,Christin Beich,Winhöring,BY,Freistaat Bayern,84540,Germany,Europe,
527612,Female,Michelle Lemann,Sulzbach/ Saar,SL,Saarland,66280,Germany,Europe,
527697,Male,Sebastian Weber,Gerstetten,BW,Baden-Württemberg,89547,Germany,Europe,
527886,Female,Sara Hueber,Bochum,NW,Nordrhein-Westfalen,44803,Germany,Europe,
527912,Male,Leon Egger,Radebeul,SN,Freistaat Sachsen,1445,Germany,Europe,
528022,Female,Anja Walter,Hermsdorf,TH,Freistaat Thüringen,7623,Germany,Europe,
528034,Male,Niklas Bader,Neu-Ulm,BY,Freistaat Bayern,89203,Germany,Europe,
528140,Male,Jens Klug,Berlin Zehlendorf,BE,Berlin,14165,Germany,Europe,
528147,Female,Julia Zimmermann,Reutlingen Burgholz,BW,Baden-Württemberg,72762,Germany,Europe,
528361,Male,Dirk Eberhart,Bottrop Welheimer Mark,NW,Nordrhein-Westfalen,46238,Germany,Europe,
528376,Male,Jonas Meyer,Schermbeck,NW,Nordrhein-Westfalen,46514,Germany,Europe,
528542,Male,Jörg Hoover,Hamburg Bahrenfeld,HH,Hamburg,22605,Germany,Europe,
528629,Female,Susanne Frankfurter,Wohratal,HE,Hessen,35288,Germany,Europe,
528765,Male,Tobias Frankfurter,Remscheid Innen,NW,Nordrhein-Westfalen,42855,Germany,Europe,
528793,Female,Manuela Zimmermann,Halsenbach,RP,Rheinland-Pfalz,56283,Germany,Europe,
528953,Female,Lena Furst,Nürnberg,BY,Freistaat Bayern,90244,Germany,Europe,
528991,Female,Marie Naumann,Vörstetten,BW,Baden-Württemberg,79279,Germany,Europe,
529156,Female,Nadine Krueger,Brevörde,NI,Niedersachsen,37647,Germany,Europe,
529180,Female,Karolin Zimmer,Dresden,SN,Freistaat Sachsen,1161,Germany,Europe,
529316,Female,Anke Baader,Taura,SN,Freistaat Sachsen,9249,Germany,Europe,
529509,Male,Peter Abendroth,Stemmen,NI,Niedersachsen,27389,Germany,Europe,
529702,Male,Lukas Engel,Grethem,NI,Niedersachsen,29690,Germany,Europe,
529779,Male,Sven Vogt,Eggermühlen,NI,Niedersachsen,49577,Germany,Europe,
529903,Female,Angelika Shuster,Oberstaufen,BY,Freistaat Bayern,87534,Germany,Europe,
530431,Male,Mario Hofmann,Beulich,RP,Rheinland-Pfalz,56283,Germany,Europe,
530451,Male,Stefan Kunze,Berlin Charlottenburg,BE,Berlin,10709,Germany,Europe,
530536,Female,Michelle Becker,Karlsruhe Weststadt,BW,Baden-Württemberg,76185,Germany,Europe,
530592,Male,Mathias Hertz,Neu-Ulm,BY,Freistaat Bayern,89211,Germany,Europe,
530618,Female,Julia Barth,Gütersloh Innenstadt,NW,Nordrhein-Westfalen,33330,Germany,Europe,
530901,Female,Michelle Wexler,Hamburg Rotherbaum,HH,Hamburg,20148,Germany,Europe,
531151,Female,Tanja Saenger,Rohrsen,NI,Niedersachsen,31627,Germany,Europe,
531153,Female,Nadine Gärtner,Auderath,RP,Rheinland-Pfalz,56766,Germany,Europe,
531198,Female,Annett Brandt,Halle,ST,Sachsen-Anhalt,6017,Germany,Europe,
531203,Female,Franziska Dreher,Neubrandenburg,MV,Mecklenburg-Vorpommern,17010,Germany,Europe,
531478,Female,Barbara Hofmann,Wyhl,BW,Baden-Württemberg,79369,Germany,Europe,
531777,Male,Jan Weissmuller,Oschatz,SN,Freistaat Sachsen,4752,Germany,Europe,
532138,Male,Benjamin Oster,Allmersbach,BW,Baden-Württemberg,71573,Germany,Europe,
532184,Female,Stefanie Bach,Winden,RP,Rheinland-Pfalz,76872,Germany,Europe,
532320,Male,Felix Busch,Meißen,SN,Freistaat Sachsen,1651,Germany,Europe,
532533,Female,Katja Gloeckner,Armstorf,NI,Niedersachsen,21769,Germany,Europe,
532673,Male,Benjamin Ackermann,Großbreitenbach,TH,Freistaat Thüringen,98699,Germany,Europe,
532684,Male,Niklas Neustadt,Römhild,TH,Freistaat Thüringen,98628,Germany,Europe,
532701,Female,Sara Theiss,Wickenrodt,RP,Rheinland-Pfalz,55758,Germany,Europe,
532793,Female,Michelle Holtzmann,Filsen,RP,Rheinland-Pfalz,56341,Germany,Europe,
533358,Female,Angelika Koenig,Schnaittenbach,BY,Freistaat Bayern,92253,Germany,Europe,
533499,Male,Paul Kortig,Schwerin,MV,Mecklenburg-Vorpommern,19026,Germany,Europe,
533705,Male,Mathias Maur,Pliening,BY,Freistaat Bayern,85652,Germany,Europe,
533829,Female,Franziska Wagner,Bremen Woltmershausen,HB,Freie Hansestadt Bremen,28197,Germany,Europe,
533957,Male,Michael Mahler,Konstanz Litzelstetten,BW,Baden-Württemberg,78464,Germany,Europe,
534048,Male,Dennis Kuester,Dockweiler,RP,Rheinland-Pfalz,54552,Germany,Europe,
534614,Male,Dominik Wolf,Badenheim,RP,Rheinland-Pfalz,55576,Germany,Europe,
534775,Male,Martin Baer,Aichwald,BW,Baden-Württemberg,73773,Germany,Europe,
534885,Male,Sven Busch,Eckelsheim,RP,Rheinland-Pfalz,55599,Germany,Europe,
535128,Male,Dirk Gerste,Haselbach,BY,Freistaat Bayern,94354,Germany,Europe,
535159,Female,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,
535180,Female,Karin Schroeder,Helgoland,SH,Schleswig-Holstein,27484,Germany,Europe,
535186,Male,Marco Wirth,Hambrücken,BW,Baden-Württemberg,76707,Germany,Europe,
535336,Male,Florian Cole,Remscheid Nord,NW,Nordrhein-Westfalen,42853,Germany,Europe,
535359,Male,Sebastian Kunze,Weinsheim,RP,Rheinland-Pfalz,55595,Germany,Europe,
535370,Female,Jennifer Schäfer,Ulm Oststadt,BW,Baden-Württemberg,89081,Germany,Europe,
535376,Male,Martin Nacht,Bamberg,BY,Freistaat Bayern,96002,Germany,Europe,
535496,Female,Stefanie Hartmann,Geltendorf,BY,Freistaat Bayern,82267,Germany,Europe,
535607,Male,Matthias Papst,Augsburg,BY,Freistaat Bayern,86001,Germany,Europe,
535791,Female,Christin Papst,Pforzheim Würm,BW,Baden-Württemberg,75181,Germany,Europe,
536119,Male,Jörg Loewe,Bonn,NW,Nordrhein-Westfalen,53123,Germany,Europe,
536215,Female,Nadine Baumgaertner,Helgoland,SH,Schleswig-Holstein,27494,Germany,Europe,
536221,Male,Phillipp Bieber,Husum,SH,Schleswig-Holstein,25803,Germany,Europe,
536368,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,
536409,Female,Jana Engel,Mönchengladbach Waldhausen,NW,Nordrhein-Westfalen,41061,Germany,Europe,
536477,Male,Stephan Kohl,Füssen,BY,Freistaat Bayern,87629,Germany,Europe,
536845,Female,Barbara Bürger,Leipzig,SN,Freistaat Sachsen,4335,Germany,Europe,
537045,Male,Jörg Wirth,Lützen,ST,Sachsen-Anhalt,6684,Germany,Europe,
537277,Male,Mike Dresner,Vöhringen,BY,Freistaat Bayern,89269,Germany,Europe,
537509,Female,Kathrin Gottschalk,Warburg,NW,Nordrhein-Westfalen,34414,Germany,Europe,
537704,Male,Martin Ackerman,Hamburg Rothenburgsort,HH,Hamburg,20539,Germany,Europe,
537736,Female,Sara Frei,Gardelegen,ST,Sachsen-Anhalt,39632,Germany,Europe,
537758,Male,Dennis Nadel,Friedland,MV,Mecklenburg-Vorpommern,17095,Germany,Europe,
537795,Female,Nadine Rothschild,Schleching,BY,Freistaat Bayern,83259,Germany,Europe,
537947,Male,Thorsten Müller,Ratingen Ost,NW,Nordrhein-Westfalen,40882,Germany,Europe,
538047,Male,Sven Schmidt,Aalen Wasseralfingen,BW,Baden-Württemberg,73433,Germany,Europe,
538068,Male,Jens Bar,Hamm,NW,Nordrhein-Westfalen,59071,Germany,Europe,
538152,Male,Daniel Beyer,Reinbek,SH,Schleswig-Holstein,21451,Germany,Europe,
538259,Male,Patrick Lehmann,Saalfeld,TH,Freistaat Thüringen,7312,Germany,Europe,
538285,Male,Eric Mayer,Hameln,NI,Niedersachsen,31789,Germany,Europe,
538326,Female,Sara Wulf,Dettenhausen,BW,Baden-Württemberg,72135,Germany,Europe,
538374,Male,Lukas Eiffel,Konstanz Petershausen,BW,Baden-Württemberg,78464,Germany,Europe,
538801,Female,Christine Kluge,Staßfurt,ST,Sachsen-Anhalt,39410,Germany,Europe,
538843,Male,Tobias Kastner,Herzogenaurach,BY,Freistaat Bayern,91065,Germany,Europe,
538941,Male,Stephan Weissmuller,Biberach,BW,Baden-Württemberg,77781,Germany,Europe,
539038,Male,Andreas Eberhardt,Rech,RP,Rheinland-Pfalz,53506,Germany,Europe,
539097,Female,Julia Bosch,Triebes,TH,Freistaat Thüringen,7948,Germany,Europe,
539150,Female,Barbara Rothschild,Schwanfeld,BY,Freistaat Bayern,97523,Germany,Europe,
539161,Male,Marco Kappel,Dornholz,TH,Freistaat Thüringen,7927,Germany,Europe,
539203,Male,Ulrich Faust,Düsseldorf Hubbelrath,NW,Nordrhein-Westfalen,40629,Germany,Europe,
539209,Female,Christina Schultheiss,Nürnberg,BY,Freistaat Bayern,90461,Germany,Europe,
539314,Male,Ralph Unger,Sonderhof,BY,Freistaat Bayern,87782,Germany,Europe,
539665,Male,Ralf Glockner,Stralsund,MV,Mecklenburg-Vorpommern,18401,Germany,Europe,
539789,Female,Monika Oster,Wellheim,BY,Freistaat Bayern,91809,Germany,Europe,
539920,Male,Ralph Koenig,Schönau,BY,Freistaat Bayern,84337,Germany,Europe,
540119,Female,Ursula Klein,Stuttgart Obertürkheim,BW,Baden-Württemberg,70329,Germany,Europe,
540122,Male,Mathias Schreiner,Düsseldorf Flehe,NW,Nordrhein-Westfalen,40221,Germany,Europe,
540237,Male,Dennis Brandt,Attenhausen,RP,Rheinland-Pfalz,56370,Germany,Europe,
540301,Male,Thorsten Grunwald,Markdorf,BW,Baden-Württemberg,88677,Germany,Europe,
540397,Female,Diana Eiffel,Otterberg,RP,Rheinland-Pfalz,67697,Germany,Europe,
540539,Female,Lisa Freitag,Lichtenstein,BW,Baden-Württemberg,72805,Germany,Europe,
540542,Male,Thomas Wagner,Schönwald,BY,Freistaat Bayern,95170,Germany,Europe,
540609,Male,Philipp Luft,Schwaigen,BY,Freistaat Bayern,82445,Germany,Europe,
540791,Male,Frank Scherer,Gescher,NW,Nordrhein-Westfalen,48712,Germany,Europe,
541128,Female,Sara Freeh,Breddenberg,NI,Niedersachsen,26897,Germany,Europe,
541324,Male,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,20457,Germany,Europe,
541419,Female,Mandy Peters,Hamburg Sankt Georg,HH,Hamburg,20095,Germany,Europe,
541442,Male,Felix Koehler,Hohenkammer,BY,Freistaat Bayern,85411,Germany,Europe,
541458,Male,Lucas Freitag,Stuttgart Süd,BW,Baden-Württemberg,70199,Germany,Europe,
541598,Female,Julia Faber,Kranzberg,BY,Freistaat Bayern,85400,Germany,Europe,
542020,Female,Sabrina Mahler,Worms Horchheim,RP,Rheinland-Pfalz,67551,Germany,Europe,
542187,Female,Simone Papst,Thannhausen,BY,Freistaat Bayern,86470,Germany,Europe,
542450,Male,Tobias Hoch,Dessau,ST,Sachsen-Anhalt,6818,Germany,Europe,
542461,Male,Lukas Schneider,Trippstadt,RP,Rheinland-Pfalz,67705,Germany,Europe,
542475,Male,Bernd Kuefer,Immenstadt,BY,Freistaat Bayern,87503,Germany,Europe,
542485,Female,Petra Urner,München,BY,Freistaat Bayern,81218,Germany,Europe,
542584,Female,Kathrin Schroeder,Lichte,TH,Freistaat Thüringen,98739,Germany,Europe,
542632,Female,Annett Hoch,Fischbachau,BY,Freistaat Bayern,83730,Germany,Europe,
542637,Male,Dirk Schneider,Ottweiler,TH,Freistaat Thüringen,66564,Germany,Europe,
542678,Female,Lea Werfel,Weidenbach,RP,Rheinland-Pfalz,54570,Germany,Europe,
542773,Male,Daniel Schröder,Schierling,BY,Freistaat Bayern,84069,Germany,Europe,
542913,Female,Johanna Theiss,Bielefeld Brackwede,NW,Nordrhein-Westfalen,33647,Germany,Europe,
542943,Female,Jessica Fenstermacher,München,BY,Freistaat Bayern,80082,Germany,Europe,
543038,Male,Torsten Fried,Natendorf,NI,Niedersachsen,29587,Germany,Europe,
543261,Female,Barbara Hertz,Hettenleidelheim,RP,Rheinland-Pfalz,67310,Germany,Europe,
543610,Female,Anja Baecker,Friedrichshafen Raderach,BW,Baden-Württemberg,88047,Germany,Europe,
543672,Male,David Austerlitz,Fridingen,BW,Baden-Württemberg,78567,Germany,Europe,
543834,Male,Phillipp Gersten,Schulzendorf,BB,Brandenburg,15734,Germany,Europe,
544035,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,
544047,Female,Leonie Gruenewald,Coburg,BY,Freistaat Bayern,96411,Germany,Europe,
544127,Female,Ulrike Schwab,Traunstein,BY,Freistaat Bayern,83262,Germany,Europe,
544134,Female,Michelle Abt,Elmshorn,SH,Schleswig-Holstein,25314,Germany,Europe,
544176,Female,Petra Hirsch,Halle,ST,Sachsen-Anhalt,6003,Germany,Europe,
544315,Male,Daniel Lang,Wangerooge,NI,Niedersachsen,26486,Germany,Europe,
544347,Male,Paul Grunewald,Eggenfelden,BY,Freistaat Bayern,84303,Germany,Europe,
544650,Male,Florian Kuster,Niederhausen,RP,Rheinland-Pfalz,55585,Germany,Europe,
544656,Female,Stefanie Gottlieb,Kempenich,RP,Rheinland-Pfalz,56746,Germany,Europe,
544725,Female,Monika Kohler,Rostock,MV,Mecklenburg-Vorpommern,18012,Germany,Europe,
544822,Male,Maik Wulf,Dienethal,RP,Rheinland-Pfalz,56379,Germany,Europe,
544830,Female,Karin Frankfurter,Remscheid Lüttringhausen,NW,Nordrhein-Westfalen,42855,Germany,Europe,
544970,Male,Sven Wirth,Seelen,RP,Rheinland-Pfalz,67744,Germany,Europe,
545119,Female,Lisa Naumann,Cham,BY,Freistaat Bayern,93403,Germany,Europe,
545287,Male,Ulrich Scholz,Wahnwegen,RP,Rheinland-Pfalz,66909,Germany,Europe,
545414,Male,Maik Adler,Rennertshofen,BY,Freistaat Bayern,86643,Germany,Europe,
545671,Male,Dirk Fink,Ettenstatt,BY,Freistaat Bayern,91796,Germany,Europe,
545755,Female,Barbara Freud,Schonungen,BY,Freistaat Bayern,97453,Germany,Europe,
545764,Female,Laura Muench,Laurenburg,RP,Rheinland-Pfalz,56379,Germany,Europe,
545914,Male,Lucas Amsel,Ratingen Schwarzbach,NW,Nordrhein-Westfalen,40882,Germany,Europe,
545935,Male,Thomas Nussbaum,Glückstadt,SH,Schleswig-Holstein,25343,Germany,Europe,
546153,Male,Tom Mauer,Offenau,BW,Baden-Württemberg,74254,Germany,Europe,
546334,Female,Kristin Burger,Cottbus,BB,Brandenburg,3004,Germany,Europe,
546432,Female,Anja Gloeckner,Kiel,SH,Schleswig-Holstein,24026,Germany,Europe,
546471,Female,Antje Rothstein,Neuweiler,BW,Baden-Württemberg,75389,Germany,Europe,
